state,StateCounty,LON,LAT
West Virginia,West Virginia Wirt,-81.3786,39.0224
West Virginia,West Virginia Wood,-81.515,39.2111
West Virginia,West Virginia Wyoming,-81.5491,37.6096
Wisconsin,Wisconsin Adams,-89.7706,43.9696
Wisconsin,Wisconsin Ashland,-90.6781,46.3148
Wisconsin,Wisconsin Barron,-91.8484,45.4238
Wisconsin,Wisconsin Bayfield,-91.2006,46.5241
Wisconsin,Wisconsin Brown,-88.0032,44.4537
Wisconsin,Wisconsin Buffalo,-91.7545,44.3799
Wisconsin,Wisconsin Burnett,-92.3675,45.8627
Wisconsin,Wisconsin Calumet,-88.218,44.0817
Wisconsin,Wisconsin Chippewa,-91.2799,45.0694
Wisconsin,Wisconsin Clark,-90.6121,44.7347
Wisconsin,Wisconsin Columbia,-89.3338,43.4665
Wisconsin,Wisconsin Crawford,-90.931,43.2395
Wisconsin,Wisconsin Dane,-89.4183,43.0674
Wisconsin,Wisconsin Dodge,-88.7075,43.4164
Wisconsin,Wisconsin Door,-87.3173,44.9436
Wisconsin,Wisconsin Douglas,-91.9147,46.4309
Wisconsin,Wisconsin Dunn,-91.8964,44.9466
Wisconsin,Wisconsin Eau Claire,-91.2861,44.7268
Wisconsin,Wisconsin Florence,-88.3982,45.8484
Wisconsin,Wisconsin Fond du Lac,-88.4883,43.7536
Wisconsin,Wisconsin Forest,-88.7704,45.6673
Wisconsin,Wisconsin Grant,-90.7062,42.8675
Wisconsin,Wisconsin Green,-89.6022,42.6799
Wisconsin,Wisconsin Green Lake,-89.045,43.8003
Wisconsin,Wisconsin Iowa,-90.1354,43.0005
Wisconsin,Wisconsin Iron,-90.242,46.2623
Wisconsin,Wisconsin Jackson,-90.8052,44.3191
Wisconsin,Wisconsin Jefferson,-88.7759,43.0209
Wisconsin,Wisconsin Juneau,-90.114,43.9245
Wisconsin,Wisconsin Kenosha,-88.0418,42.5767
Wisconsin,Wisconsin Kewaunee,-87.6154,44.5161
Wisconsin,Wisconsin La Crosse,-91.1152,43.9065
Wisconsin,Wisconsin Lafayette,-90.1317,42.6605
Wisconsin,Wisconsin Langlade,-89.0719,45.2624
Wisconsin,Wisconsin Lincoln,-89.7346,45.3375
Wisconsin,Wisconsin Manitowoc,-87.8096,44.1198
Wisconsin,Wisconsin Marathon,-89.759,44.8983
Wisconsin,Wisconsin Marinette,-88.0344,45.383
Wisconsin,Wisconsin Marquette,-89.3988,43.8196
Wisconsin,Wisconsin Menominee,-88.71,45.0044
Wisconsin,Wisconsin Milwaukee,-87.9667,43.0071
Wisconsin,Wisconsin Monroe,-90.6179,43.9457
Wisconsin,Wisconsin Oconto,-88.2676,45.0255
Wisconsin,Wisconsin Oneida,-89.5217,45.7056
Wisconsin,Wisconsin Outagamie,-88.4649,44.4161
Wisconsin,Wisconsin Ozaukee,-87.9515,43.3838
Wisconsin,Wisconsin Pepin,-92.0017,44.5829
Wisconsin,Wisconsin Pierce,-92.4225,44.7196
Wisconsin,Wisconsin Polk,-92.4414,45.4614
Wisconsin,Wisconsin Portage,-89.5015,44.476
Wisconsin,Wisconsin Price,-90.3614,45.6804
Wisconsin,Wisconsin Racine,-88.0551,42.7477
Wisconsin,Wisconsin Richland,-90.4295,43.3756
Wisconsin,Wisconsin Rock,-89.0716,42.6712
Wisconsin,Wisconsin Rusk,-91.1331,45.4751
Wisconsin,Wisconsin Sauk,-89.9484,43.4268
Wisconsin,Wisconsin Sawyer,-91.1447,45.88
Wisconsin,Wisconsin Shawano,-88.7656,44.7892
Wisconsin,Wisconsin Sheboygan,-87.9454,43.7212
Wisconsin,Wisconsin St. Croix,-92.4528,45.034
Wisconsin,Wisconsin Taylor,-90.5012,45.2115
Wisconsin,Wisconsin Trempealeau,-91.3585,44.304
Wisconsin,Wisconsin Vernon,-90.8344,43.5939
Wisconsin,Wisconsin Vilas,-89.5148,46.0529
Wisconsin,Wisconsin Walworth,-88.5419,42.6685
Wisconsin,Wisconsin Washburn,-91.7912,45.8993
Wisconsin,Wisconsin Washington,-88.2308,43.3684
Wisconsin,Wisconsin Waukesha,-88.3045,43.0181
Wisconsin,Wisconsin Waupaca,-88.9648,44.4704
Wisconsin,Wisconsin Waushara,-89.2429,44.1131
Wisconsin,Wisconsin Winnebago,-88.6446,44.0689
Wisconsin,Wisconsin Wood,-90.0416,44.4553
Wyoming,Wyoming Albany,-105.7239,41.6545
Wyoming,Wyoming Big Horn,-107.9952,44.5268
Wyoming,Wyoming Campbell,-105.5488,44.2476
Wyoming,Wyoming Carbon,-106.9306,41.6946
Wyoming,Wyoming Converse,-105.5071,42.9723
Wyoming,Wyoming Crook,-104.5708,44.5891
Wyoming,Wyoming Fremont,-108.6304,43.0405
Wyoming,Wyoming Goshen,-104.3533,42.088
Wyoming,Wyoming Hot Springs,-108.442,43.7189
Wyoming,Wyoming Johnson,-106.5846,44.0388
Wyoming,Wyoming Laramie,-104.6896,41.3071
Wyoming,Wyoming Lincoln,-110.6556,42.2624
Wyoming,Wyoming Natrona,-106.7985,42.9622
Wyoming,Wyoming Niobrara,-104.4754,43.0565
Wyoming,Wyoming Park,-109.5886,44.5206
Wyoming,Wyoming Platte,-104.9658,42.1331
Wyoming,Wyoming Sheridan,-106.8795,44.79
Wyoming,Wyoming Sublette,-109.9147,42.7669
Wyoming,Wyoming Sweetwater,-108.8794,41.6595
Wyoming,Wyoming Teton,-110.5901,43.9337
Wyoming,Wyoming Uinta,-110.5476,41.2876
Wyoming,Wyoming Washakie,-107.6829,43.905
Wyoming,Wyoming Weston,-104.5679,43.8404
